front,back
370,654
353,596
37,530
13,551
0,552
0,545
0,540
0,529
0,470
0,306
624,21
935,20
947,0
953,0
952,0
948,0
944,0
938,0
936,0
935,0
896,11
713,0
41,0
3,0
1,0
0,0
0,0
0,0
330,0
706,781
810,673
889,577
925,506
923,252
905,0
854,1
822,0
145,0
19,0
21,34
14,86
3,0
760,501
933,578
948,508
934,128
892,0
806,0
841,0
860,0
565,0
133,0
115,0
101,0
52,0
150,0
223,0
860,461
918,643
946,510
937,275
926,0
915,0
915,0
926,0
877,0
646,0
225,0
199,0
179,0
204,0
217,0
475,0
926,0
941,0
951,0
958,0
962,0
961,0
958,0
956,0
957,0
958,0
954,0
930,0
890,0
868,0
850,0
802,0
666,0
232,0
0,0
0,0
0,0
77,0
241,0
484,0
616,0
656,0
709,0
709,0
742,0
764,0
787,0
850,0
917,0
925,0
923,0
930,0
932,0
932,0
939,0
943,0
947,0
950,0
950,0
950,0
947,0
943,0
939,0
933,0
923,0
914,0
913,0
915,0
908,0
904,0
892,0
888,0
887,0
894,0
900,0
892,0
883,0
869,0
847,0
832,0
828,0
862,0
875,0
886,0
909,0
928,0
939,0
944,0
947,0
949,0
950,0
950,0
951,0
950,0
949,0
949,0
949,0
950,0
952,0
953,0
953,0
956,0
957,0
958,0
959,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
967,0
966,0
967,0
967,0
967,0
967,0
966,0
965,0
963,0
963,0
956,0
949,0
927,0
927,0
910,0
873,0
734,0
286,0
132,0
106,0
15,0
0,0
0,0
0,0
0,0
0,0
871,0
617,0
322,740
422,791
418,816
338,840
361,852
332,858
370,860
401,853
449,839
436,786
395,789
295,791
116,785
222,774
60,712
86,720
203,731
211,721
216,736
285,751
299,772
311,803
302,814
273,815
242,799
109,698
53,487
55,409
75,359
112,240
136,0
169,0
595,0
679,127
534,0
449,0
493,0
568,38
552,135
461,471
470,632
430,682
408,705
352,740
295,773
288,799
269,813
257,830
207,846
151,859
256,865
479,870
608,864
669,839
677,819
677,826
623,845
597,864
510,855
376,774
267,674
91,618
15,582
0,588
3,593
109,644
157,711
227,748
248,774
275,789
272,802
304,820
324,831
351,839
413,840
523,818
614,752
566,584
329,505
110,518
66,530
182,523
531,789
678,693
807,626
905,515
800,74
361,11
144,0
72,2
55,0
0,0
0,37
0,72
0,69
0,59
0,59
0,67
0,77
0,84
0,84
0,84
0,75
0,62
0,40
0,56
0,88
0,130
0,119
0,98
0,70
1,18
20,0
60,0
73,0
73,0
74,0
109,0
58,0
64,0
84,0
85,0
86,0
101,0
118,0
118,0
124,0
123,0
118,0
118,0
121,0
121,0
128,0
128,0
124,0
115,0
112,0
107,0
116,0
132,0
125,0
125,0
132,0
136,0
163,0
171,0
170,0
174,0
179,0
177,0
176,0
175,0
169,0
139,0
121,0
120,0
133,0
156,0
164,0
168,0
141,0
130,0
122,0
121,0
122,0
122,0
132,0
112,0
120,0
114,0
41,0
1,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
1,0
0,0
36,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
0,0
0,0
0,0
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,8
0,46
0,45
0,106
0,147
0,208
0,253
0,280
0,309
0,296
2,305
0,323
0,318
0,321
0,324
0,332
0,340
0,344
10,361
31,370
55,391
66,394
31,395
0,402
0,409
0,410
0,416
0,412
0,417
0,417
0,419
0,407
0,364
0,326
23,318
22,305
57,306
49,298
56,280
38,283
0,227
0,145
0,140
0,125
0,88
0,94
0,59
0,22
0,44
0,22
0,8
0,6
0,2
0,21
0,39
0,32
0,61
0,105
0,130
34,147
173,167
239,160
239,178
239,179
255,211
240,204
237,222
237,226
211,216
169,213
205,219
246,126
242,105
220,121
233,147
206,256
234,292
242,317
231,354
197,352
192,387
193,431
80,468
82,475
44,503
22,517
0,543
0,553
0,556
0,584
0,601
0,611
0,614
0,604
0,544
0,346
0,284
0,240
0,256
0,228
0,207
0,208
0,172
0,175
0,163
0,145
0,144
0,147
0,117
0,125
0,140
0,135
0,157
0,141
0,150
0,153
0,154
0,163
0,172
0,175
0,173
0,173
0,178
0,171
0,174
0,172
0,170
0,154
0,166
0,192
0,245
0,309
0,376
1,365
51,369
77,378
81,378
89,376
85,353
94,354
90,359
97,325
93,334
6,251
0,207
0,141
0,105
0,76
0,76
0,67
0,68
0,66
0,66
0,56
0,69
0,47
0,47
0,53
0,40
0,33
0,23
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,10
0,3
0,3
0,11
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,3
0,6
0,14
0,19
0,19
0,20
0,0
0,0
0,0
0,0
0,11
0,61
0,86
0,111
0,133
0,146
0,147
0,139
0,122
0,86
0,65
0,64
0,47
0,50
0,45
0,85
0,93
0,27
0,0
0,8
0,54
0,39
0,20
0,15
0,16
0,28
0,32
0,42
0,88
0,143
0,202
0,283
0,335
0,357
0,371
0,368
0,386
0,409
0,427
0,455
0,459
43,514
52,519
60,522
67,537
71,526
81,515
43,487
24,469
0,433
0,409
0,391
0,387
0,376
0,362
2,364
0,358
0,348
0,325
0,224
0,155
0,108
0,56
0,52
0,10
0,9
0,13
0,35
0,57
0,58
0,58
0,54
0,46
0,48
0,35
0,22
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,8
0,44
0,0
0,148
0,262
9,413
0,490
0,471
0,459
0,372
0,274
0,162
0,114
0,103
0,99
0,123
0,129
0,152
0,101
798,340
660,663
630,800
671,745
808,681
875,671
911,613
928,473
936,295
941,121
911,57
823,10
15,54
0,137
0,148
0,205
0,252
0,238
24,140
190,158
118,693
416,863
482,876
518,882
598,856
661,758
710,675
792,641
860,627
911,590
926,488
932,270
835,82
205,121
64,304
59,359
91,405
115,490
148,504
205,692
48,794
208,816
436,851
561,836
686,760
797,696
873,647
907,581
922,462
932,318
879,122
752,29
95,335
108,359
55,371
31,380
57,388
117,348
235,348
57,744
361,867
399,888
288,903
254,900
238,896
274,893
334,888
371,852
560,718
796,712
771,586
161,509
4,584
0,594
0,586
0,586
9,583
15,577
24,572
27,585
0,767
262,872
308,864
403,876
469,885
508,880
501,861
510,842
533,812
562,779
537,726
554,707
725,700
891,682
904,540
670,283
43,429
0,480
0,509
0,482
0,538
0,514
0,516
0,527
124,852
502,857
670,827
757,727
847,646
907,574
937,490
946,345
952,150
953,109
956,93
956,84
937,14
803,0
18,0
0,0
1,0
144,704
21,481
51,483
13,516
11,500
0,497
0,478
702,897
835,869
850,713
880,547
921,536
930,534
926,532
903,532
906,549
864,469
446,404
293,485
167,502
150,460
269,764
348,831
322,852
348,875
400,889
404,897
392,899
323,901
162,905
128,910
97,916
59,920
51,922
10,920
39,914
227,892
329,744
347,549
168,502
41,516
14,522
46,471
321,416
619,587
755,623
850,603
895,580
921,582
926,561
930,542
930,535
930,540
930,556
929,561
929,564
929,558
928,550
927,542
928,534
929,541
933,544
937,532
940,495
943,484
945,466
945,447
945,459
944,461
942,459
939,427
933,347
917,239
873,147
822,142
797,163
766,230
654,372
606,410
618,420
587,383
626,366
639,362
641,369
632,364
627,380
596,389
562,423
542,435
552,447
535,444
530,518
442,637
400,706
405,753
413,814
319,839
265,857
285,878
271,888
171,886
126,885
68,886
0,859
0,713
0,587
0,591
0,577
407,303
843,213
826,214
770,151
821,188
862,178
853,164
881,116
890,77
873,53
872,46
876,2
872,0
868,0
845,0
782,0
280,388
156,409
221,333
218,327
220,312
226,258
282,191
336,126
265,15
64,0
0,39
0,96
0,177
0,234
0,229
0,229
0,237
0,243
0,240
0,227
0,193
0,146
0,87
0,68
0,36
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,16
0,33
0,57
0,86
0,117
0,159
0,87
0,13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,26
427,409
471,855
546,855
414,877
239,877
132,881
125,883
186,882
300,880
372,843
391,793
445,673
445,388
415,124
263,81
83,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
219,780
384,835
380,836
459,845
526,845
587,807
577,673
613,577
617,439
639,406
660,298
679,147
728,91
816,66
866,51
889,50
532,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
125,328
219,624
220,771
427,801
590,739
696,609
806,574
873,533
896,510
900,505
892,445
877,366
809,272
568,52
327,0
0,62
0,1
0,4
0,25
0,95
0,126
0,178
0,196
0,135
0,50
333,120
813,382
927,284
944,53
949,0
952,0
952,0
951,0
949,0
947,0
942,0
928,0
894,0
721,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
741,0
944,0
953,0
957,0
960,0
958,0
956,0
957,0
957,0
940,0
864,0
503,0
57,0
23,0
0,0
0,0
0,0
0,0
1,0
729,136
830,678
906,482
935,324
930,0
931,0
927,0
920,0
886,0
838,0
54,0
58,0
151,0
155,0
126,0
115,0
232,0
845,830
909,717
921,621
917,477
914,180
894,8
894,0
890,0
842,0
38,0
14,0
82,0
127,0
36,0
36,0
6,0
0,228
536,827
730,836
802,741
839,602
859,425
893,146
915,16
933,13
924,0
243,0
0,0
0,0
25,0
28,0
0,0
0,0
0,0
0,804
307,887
413,895
531,805
664,723
796,650
887,588
926,479
936,309
817,75
232,16
141,159
93,256
36,268
0,279
0,324
0,365
0,354
170,891
474,904
556,866
700,711
811,588
880,538
910,457
934,281
945,112
867,5
123,0
0,0
0,0
0,0
0,0
0,0
0,0
0,683
481,836
697,797
781,725
853,586
896,489
922,400
934,303
941,128
916,54
775,7
60,25
62,86
67,138
68,185
21,194
73,183
267,638
741,849
762,782
760,621
799,601
850,602
897,596
917,522
912,370
771,109
401,51
82,317
62,351
35,371
11,391
45,376
312,561
759,706
844,709
862,661
863,608
864,601
849,624
809,686
800,730
837,705
886,623
914,579
923,464
868,235
507,113
82,345
53,356
60,379
57,380
26,387
24,386
19,371
19,373
0,423
0,695
0,837
167,867
288,901
318,906
286,904
240,903
225,904
244,906
238,903
194,893
113,868
0,847
100,821
237,774
299,755
332,754
347,751
342,756
246,757
146,763
130,770
119,773
117,774
105,772
101,768
119,758
122,744
135,740
135,735
155,733
153,734
143,736
136,742
147,746
149,762
155,771
161,779
162,786
154,788
185,788
192,788
195,788
197,788
189,784
145,769
110,747
30,730
62,733
113,767
165,782
152,783
146,779
174,776
174,774
182,768
173,746
207,655
93,612
0,570
0,573
0,575
0,570
0,496
1,368
313,280
385,176
171,119
34,251
30,293
56,296
148,110
791,84
431,5
91,8
23,135
5,124
40,95
152,14
593,11
204,0
71,3
118,2
114,0
627,0
742,0
458,0
60,0
0,154
0,229
0,272
0,294
0,287
0,292
0,193
41,49
346,50
498,164
563,156
583,112
592,105
630,111
660,75
720,33
366,0
131,0
22,0
41,0
773,0
813,4
632,0
127,0
24,0
0,0
0,0
34,0
579,0
393,0
13,0
0,0
0,0
34,0
175,0
190,0
0,0
0,0
0,0
80,0
174,0
159,0
141,0
149,0
56,0
38,0
64,0
100,0
63,0
113,0
0,0
19,0
45,0
143,0
183,0
185,0
170,0
173,0
95,0
73,0
80,0
56,0
142,0
183,0
178,0
170,0
127,0
130,0
158,0
97,0
0,0
0,0
11,0
0,0
718,0
233,0
0,0
0,0
0,0
0,0
0,0
817,0
743,0
557,0
266,0
69,0
33,0
73,0
92,0
96,0
87,0
107,0
152,0
148,0
148,0
111,0
72,0
152,0
166,0
169,0
123,0
118,0
137,0
155,0
197,0
218,0
226,0
511,0
390,0
15,0
0,0
0,0
372,0
635,0
583,0
221,0
183,0
600,0
413,0
195,0
374,0
148,0
65,0
21,0
56,0
142,0
672,0
269,0
102,0
74,0
38,0
0,0
0,0
188,0
429,0
253,0
92,0
0,0
0,0
0,0
0,0
651,0
735,0
193,0
0,0
0,0
23,0
374,0
720,0
694,0
0,0
0,0
0,0
0,0
0,0
213,0
723,0
760,0
666,0
359,0
268,0
243,0
143,0
135,105
106,514
5,677
0,732
0,741
0,771
0,808
7,824
146,842
277,869
304,884
320,896
321,899
290,900
191,903
161,908
212,911
242,911
170,906
171,901
235,892
302,877
359,864
390,839
410,817
428,792
472,761
478,729
475,693
489,674
506,654
501,636
496,645
483,659
462,672
451,678
438,680
426,685
416,683
414,682
413,681
415,674
414,668
409,663
403,653
387,651
388,650
368,650
368,651
352,651
354,652
350,653
353,655
358,656
358,663
348,667
344,671
345,677
345,674
353,655
344,630
337,619
338,622
342,613
346,603
363,600
346,597
303,584
308,586
306,583
287,581
247,581
242,560
146,529
51,504
0,506
0,568
0,525
0,490
0,508
0,531
110,560
104,563
143,603
138,699
154,774
137,828
116,848
103,855
91,860
85,865
99,875
108,889
122,896
132,899
162,897
150,897
196,895
227,890
265,879
354,823
436,763
473,689
455,614
345,496
47,451
40,464
0,474
0,489
0,510
0,494
0,583
91,773
720,688
896,629
929,499
928,243
926,8
932,0
933,0
932,0
929,0
925,1
923,9
924,14
929,0
935,1
938,15
930,1
898,0
908,0
927,0
938,0
950,0
944,0
901,0
857,0
778,0
624,0
310,0
21,0
0,0
0,0
534,0
830,0
811,681
653,827
557,826
461,836
433,839
339,821
307,797
297,792
292,774
306,748
309,673
291,609
269,572
300,553
292,551
278,559
301,573
294,582
297,603
321,614
417,643
418,670
385,686
359,720
322,734
232,747
76,763
1,779
0,785
0,789
0,786
0,777
0,776
0,778
0,773
0,752
0,728
0,704
0,685
0,614
95,516
145,486
181,478
204,465
221,482
259,497
248,519
272,560
248,583
176,604
170,628
174,646
184,635
195,642
195,662
192,685
175,711
133,722
113,739
108,736
43,737
16,746
11,754
12,753
23,756
33,766
96,777
97,778
131,765
148,757
153,759
155,737
153,688
144,611
166,593
173,565
140,559
142,559
134,578
179,623
195,681
226,739
221,760
186,772
194,795
169,796
161,800
167,809
137,819
33,824
17,832
10,837
0,841
34,843
77,845
72,847
85,847
99,846
124,841
116,828
132,820
106,807
110,791
95,775
111,756
114,739
126,735
129,734
112,741
137,752
144,781
61,792
36,790
3,788
9,789
55,787
77,780
140,771
144,759
179,755
190,756
174,763
175,765
159,769
169,772
183,772
165,774
119,785
52,795
70,801
65,801
53,795
47,792
24,773
67,754
69,744
81,739
119,740
101,747
91,752
77,752
82,746
84,749
63,749
105,749
144,755
177,763
170,759
161,751
151,763
149,777
134,788
132,796
106,808
113,822
149,828
174,833
219,832
234,826
263,807
243,793
248,776
246,751
261,728
285,724
285,720
275,719
272,719
280,721
272,742
280,745
291,749
276,752
227,746
145,750
158,752
97,755
11,781
0,798
0,813
0,812
0,816
0,820
0,819
0,817
0,806
0,789
39,765
37,730
0,656
0,539
0,462
0,447
0,413
0,402
0,409
0,423
0,451
0,492
0,518
0,579
286,611
571,640
695,648
767,657
799,604
830,586
851,573
888,554
903,420
819,116
363,75
73,260
0,291
0,280
38,232
310,135
844,5
904,17
931,0
947,1
954,8
957,0
958,2
957,2
959,0
960,0
958,0
954,0
948,0
931,0
912,0
832,0
626,0
132,0
0,0
0,0
0,0
0,0
250,0
876,0
910,0
920,0
916,0
919,0
912,0
887,0
881,0
890,0
897,0
901,0
901,0
896,0
874,0
848,0
790,0
782,0
830,0
894,0
925,0
939,0
946,0
949,0
949,0
948,0
949,0
950,0
952,0
953,0
954,0
953,0
951,0
923,0
833,0
365,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
879,0
933,0
940,0
936,0
930,0
928,0
925,0
925,0
927,0
931,0
885,0
799,0
710,0
549,0
396,0
339,0
368,0
335,0
277,0
273,0
275,0
287,0
349,0
375,0
429,0
506,0
570,0
622,0
655,0
678,0
686,0
696,0
717,0
721,0
729,0
731,0
720,0
645,0
422,0
22,0
0,0
0,0
0,0
0,0
301,0
459,0
806,0
767,0
600,0
504,519
475,679
489,654
494,719
531,749
540,740
557,736
536,739
424,746
374,744
346,748
343,726
337,624
292,556
279,504
320,348
0,315
0,301
0,299
0,304
0,301
0,305
0,310
123,569
145,675
148,730
124,790
194,828
236,849
224,858
377,862
485,849
633,810
702,734
761,674
780,640
792,591
808,517
813,426
566,277
143,314
61,362
32,394
0,426
3,424
0,427
0,435
0,438
0,436
0,440
0,510
0,724
0,823
0,826
0,847
84,863
119,865
175,867
191,857
174,847
148,836
143,828
87,830
102,828
68,826
16,821
40,814
33,797
45,781
37,758
16,684
11,532
0,245
0,63
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
488,0
897,0
932,0
930,0
931,0
932,0
931,0
931,0
928,64
922,180
918,220
909,204
910,185
920,155
933,37
936,0
935,0
933,0
928,0
925,0
920,0
886,0
735,0
431,0
81,0
25,0
20,0
0,0
4,0
3,0
3,0
0,0
138,0
552,0
720,0
800,0
859,0
896,0
910,0
915,0
918,0
921,0
908,0
877,0
829,0
779,0
757,0
745,0
739,0
699,0
676,0
568,0
514,0
422,0
400,0
412,0
360,0
386,0
796,0
836,0
549,0
648,0
830,0
860,0
865,0
857,0
818,0
642,0
191,0
26,22
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
300,0
493,687
378,835
242,871
229,877
206,880
166,889
142,898
128,901
144,900
135,893
227,885
225,864
220,839
223,792
200,752
181,718
170,693
180,608
123,555
35,524
0,511
0,509
0,512
0,519
0,521
0,521
0,526
0,523
0,520
0,760
116,819
274,845
227,854
251,862
289,880
291,889
250,888
188,888
219,891
183,883
134,797
69,683
0,656
0,644
0,644
0,640
0,638
0,635
0,632
0,625
0,619
0,623
0,630
0,678
0,741
381,817
572,835
604,854
560,864
507,867
512,867
512,865
502,863
496,860
481,852
496,838
486,820
483,714
444,631
0,605
0,600
0,599
0,603
0,596
0,594
0,590
0,564
0,540
0,497
0,495
0,374
655,223
756,745
769,742
676,652
566,541
583,529
638,605
700,646
760,731
784,761
799,700
817,632
836,581
852,476
827,154
704,9
83,0
0,0
0,0
0,74
0,189
0,73
0,145
0,164
0,188
0,194
0,190
0,42
663,65
846,764
860,817
769,852
709,863
697,871
719,879
737,880
774,880
831,881
848,878
847,853
848,822
839,824
839,829
840,826
807,806
744,768
639,721
577,651
570,611
529,589
577,563
668,555
737,561
789,596
815,605
834,599
841,607
856,574
867,509
876,474
893,481
900,470
899,486
854,420
623,392
208,413
63,479
43,488
19,496
10,509
51,523
69,505
162,412
867,449
798,569
590,654
530,797
565,795
549,816
543,833
551,849
538,856
484,850
473,835
480,756
430,713
363,695
257,672
143,640
0,580
0,560
0,559
0,564
0,564
0,571
0,576
0,578
0,582
0,577
286,553
394,589
408,620
466,674
508,755
542,789
552,804
543,820
552,829
597,835
654,843
676,850
692,857
679,861
671,863
654,866
627,872
639,870
630,840
626,805
672,692
580,352
86,272
0,305
0,347
0,348
253,325
403,460
451,728
492,787
486,844
493,860
424,868
366,875
437,873
539,838
543,699
304,430
0,331
0,370
0,414
775,438
679,812
676,824
521,846
424,855
333,860
394,848
369,814
360,804
271,790
103,700
0,504
0,529
0,525
0,546
0,550
0,544
0,531
277,524
567,586
541,624
554,671
615,758
693,770
744,773
770,779
743,793
712,815
657,834
623,846
631,859
595,863
538,808
343,537
117,489
0,523
762,472
590,614
591,763
630,796
617,806
612,830
639,832
630,829
624,827
633,826
627,825
609,826
596,829
549,831
545,833
523,834
502,834
474,833
469,829
410,827
371,825
370,817
352,802
300,794
295,784
288,776
254,778
228,780
229,765
143,761
137,743
128,736
144,728
117,723
131,716
131,708
134,709
128,712
133,717
118,722
118,724
131,726
130,729
130,730
129,732
129,734
130,738
153,740
154,744
155,745
141,741
138,735
142,734
146,730
147,726
145,714
145,710
148,716
148,715
147,716
151,717
150,718
150,719
157,720
148,724
159,726
171,728
201,729
214,735
216,738
217,740
242,741
242,742
264,739
294,729
329,699
354,658
405,606
450,565
462,549
513,532
565,512
593,553
589,689
586,771
582,835
507,864
459,872
441,864
391,824
378,731
367,652
359,577
300,581
195,573
186,570
196,573
255,572
270,581
252,590
272,607
352,613
323,617
355,621
344,629
394,638
403,654
420,690
435,711
439,733
423,757
425,773
426,786
400,808
362,815
326,822
277,829
274,831
285,834
307,835
348,828
424,821
429,823
426,824
426,825
400,825
387,824
380,824
369,823
372,824
371,824
375,823
378,824
387,825
386,825
387,825
387,826
399,826
406,827
396,829
399,830
402,830
404,832
410,833
415,835
418,836
416,836
418,836
417,837
418,838
418,839
418,840
416,842
410,844
407,846
413,856
449,865
481,881
482,889
471,892
460,891
418,886
406,872
336,847
339,806
392,753
387,671
289,622
279,608
272,603
181,578
98,513
47,535
25,530
18,541
37,556
6,556
0,550
0,552
0,550
0,562
0,551
0,551
0,555
0,555
0,665
0,794
0,820
0,865
0,890
125,899
223,902
227,898
216,889
317,872
426,823
581,773
761,743
849,717
912,683
922,610
688,357
98,457
34,494
0,507
0,525
0,512
0,360
21,220
183,674
667,716
791,662
863,590
918,509
936,466
940,408
948,262
952,97
949,72
872,51
551,0
169,232
130,304
82,330
55,365
19,360
26,149
655,248
883,476
943,511
946,414
939,95
918,0
902,0
879,0
857,3
760,0
98,0
62,0
11,10
0,101
4,148
11,160
58,70
595,266
869,421
929,474
939,385
938,211
938,70
936,0
934,0
929,0
915,0
850,0
739,0
163,0
87,59
5,312
0,364
0,391
0,366
439,66
886,45
905,207
883,331
806,360
706,353
559,546
325,829
294,864
118,834
3,809
3,813
48,843
112,830
193,805
188,808
214,800
212,804
206,796
199,790
201,781
233,781
247,786
228,785
224,779
236,779
234,779
235,774
243,771
269,768
235,765
259,765
243,769
235,770
232,760
188,726
183,709
139,686
140,673
128,687
123,685
91,690
78,681
93,675
83,670
91,669
106,672
143,677
123,681
126,682
102,681
49,681
45,672
47,661
37,636
51,597
107,570
153,556
161,561
218,537
261,454
306,414
321,423
360,413
357,435
295,556
236,661
324,782
464,855
421,879
350,886
328,886
326,894
321,901
263,900
181,896
152,888
124,870
166,825
273,782
389,748
503,720
560,697
614,624
615,556
560,452
320,300
62,249
15,331
0,395
0,430
8,394
55,447
70,593
9,742
54,795
55,814
137,831
214,859
187,881
177,894
181,892
182,887
181,893
168,894
166,882
105,841
98,818
88,800
52,770
37,748
37,738
36,730
0,678
0,554
0,522
0,527
0,525
0,516
0,503
0,514
0,512
0,512
0,515
0,522
0,527
0,512
0,476
0,672
0,712
0,773
0,790
0,815
1,830
57,853
79,877
91,885
54,885
57,886
58,888
66,889
58,887
54,885
63,861
146,789
198,627
251,547
140,506
83,459
0,456
0,475
0,501
0,509
0,511
0,514
0,512
0,514
0,516
0,501
0,506
0,510
0,517
0,646
0,687
0,721
0,785
0,845
148,859
254,869
317,870
500,847
553,736
621,628
651,501
709,408
785,400
823,351
876,243
919,141
881,106
448,0
30,0
6,0
0,0
0,0
0,0
0,0
0,0
0,127
0,566
30,761
119,806
229,845
320,870
393,877
434,855
442,845
430,846
421,848
407,838
302,795
259,734
263,667
259,637
209,613
189,597
183,596
211,602
219,606
234,600
259,618
281,632
289,640
307,649
323,660
310,675
311,671
324,691
331,709
322,723
296,723
306,735
303,731
288,727
304,711
301,685
291,652
250,616
255,600
281,600
305,598
348,588
362,586
356,575
351,565
293,521
132,440
0,448
0,464
0,466
0,481
0,487
0,495
212,473
374,485
590,532
701,560
690,576
604,594
513,608
452,645
452,768
419,798
398,822
405,843
417,858
414,869
400,871
388,871
426,870
456,870
445,870
440,870
444,870
459,871
496,871
549,869
597,869
627,866
640,866
663,865
659,863
658,863
667,862
695,859
714,856
724,852
723,851
720,853
707,857
662,858
610,861
532,856
495,855
339,855
226,858
110,859
70,858
5,860
16,861
74,855
120,849
159,854
263,854
258,844
261,845
235,835
234,767
236,598
262,483
223,361
134,302
116,244
288,192
461,129
634,24
492,21
364,23
327,27
285,28
229,14
178,10
88,0
43,0
0,0
0,0
0,0
0,32
0,94
22,119
51,151
151,234
181,305
193,456
166,481
166,445
80,424
49,398
2,366
0,370
0,402
43,474
167,534
190,623
204,659
226,671
219,684
215,697
277,714
277,730
275,763
315,788
399,811
489,813
601,794
655,787
678,794
685,805
653,814
624,821
589,826
526,831
493,833
479,835
481,837
497,838
525,840
550,840
537,837
573,832
582,830
596,832
595,834
581,837
530,840
493,843
487,846
455,850
415,854
399,858
352,865
327,869
332,874
350,876
367,877
398,878
406,879
415,880
419,881
403,882
393,883
388,884
378,885
355,886
338,888
303,890
319,892
318,893
323,895
332,896
339,897
342,897
346,897
341,897
352,896
326,895
340,894
351,892
379,890
424,887
442,884
464,880
471,876
490,875
512,873
526,871
532,868
530,866
542,866
541,866
542,865
540,865
542,866
539,867
540,867
540,867
545,866
548,864
544,862
539,861
531,860
530,861
547,862
548,863
551,865
538,868
505,872
495,876
484,879
480,880
479,881
463,882
455,884
453,886
435,888
403,889
393,891
373,893
351,894
334,897
344,900
325,902
332,904
330,905
320,907
319,910
307,910
289,911
271,912
269,913
263,915
253,917
252,918
263,920
269,920
269,921
269,920
269,919
246,916
196,909
201,901
187,882
249,833
245,806
233,787
220,756
230,737
234,721
234,704
234,693
239,691
240,698
214,707
208,720
221,730
238,741
247,749
248,759
245,760
256,759
256,761
260,762
260,764
265,765
263,765
251,765
248,765
253,764
240,765
219,766
137,767
111,765
80,765
71,766
54,766
57,768
51,769
38,770
29,768
13,765
0,764
6,764
0,763
0,758
0,752
0,744
0,740
0,734
0,726
0,721
0,717
0,708
